base_year_month,bjd,grid_1km,user_cnt
201903,일도이동,10004331001,14091
201903,일도이동,10004331002,50740
201903,일도이동,10004331101,41195
201903,일도이동,10004331102,6865
201903,일도이동,10004331201,25037
201903,일도일동,10004330902,49835
201903,일도일동,10004330903,3899
201903,일도일동,10004331002,1722
201903,조천읍,10004321998,60
201903,조천읍,10004321999,314
201903,조천읍,10004322098,36
201903,조천읍,10004322192,282
201903,조천읍,10004322196,2
201903,조천읍,10004322197,494
201903,조천읍,10004322198,1218
201903,조천읍,10004322199,59
201903,조천읍,10004322293,4
201903,조천읍,10004322294,30
201903,조천읍,10004322295,12
201903,조천읍,10004322296,513
201903,조천읍,10004322297,118
201903,조천읍,10004322392,2144
201903,조천읍,10004322393,1991
201903,조천읍,10004322394,4102
201903,조천읍,10004322396,4532
201903,조천읍,10004322397,638
201903,조천읍,10004322493,1344
201903,조천읍,10004322494,58
201903,조천읍,10004322593,175
201903,조천읍,10004322596,208
201903,조천읍,10004322598,1156
201903,조천읍,10004322599,526
201903,조천읍,10004322693,11
201903,조천읍,10004322695,61
201903,조천읍,10004322696,1008
201903,조천읍,10004322697,418
201903,조천읍,10004322698,89
201903,조천읍,10004322699,77
201903,조천읍,10004322793,18
201903,조천읍,10004322799,36
201903,조천읍,10004331703,40
201903,조천읍,10004331704,252
201903,조천읍,10004331705,47
201903,조천읍,10004331800,145
201903,조천읍,10004331801,48
201903,조천읍,10004331803,295
201903,조천읍,10004331804,5805
201903,조천읍,10004331805,4730
201903,조천읍,10004331900,325
201903,조천읍,10004331901,803
201903,조천읍,10004331903,57
201903,조천읍,10004331904,1470
201903,조천읍,10004331905,2796
201903,조천읍,10004331906,6
201903,조천읍,10004332000,1
201903,조천읍,10004332003,1
201903,조천읍,10004332004,57
201903,조천읍,10004332005,6793
201903,조천읍,10004332006,21
201903,조천읍,10004332007,161
201903,조천읍,10004332100,231
201903,조천읍,10004332101,522
201903,조천읍,10004332103,24
201903,조천읍,10004332104,22
201903,조천읍,10004332105,1298
201903,조천읍,10004332106,2872
201903,조천읍,10004332200,202
201903,조천읍,10004332202,4
201903,조천읍,10004332204,705
201903,조천읍,10004332205,29625
201903,조천읍,10004332206,7910
201903,조천읍,10004332300,1250
201903,조천읍,10004332301,4
201903,조천읍,10004332302,47
201903,조천읍,10004332304,266
201903,조천읍,10004332305,16972
201903,조천읍,10004332306,259
201903,조천읍,10004332400,88
201903,조천읍,10004332403,14
201903,조천읍,10004332404,1084
201903,조천읍,10004332405,107
201903,조천읍,10004332406,226
201903,조천읍,10004332501,18
201903,조천읍,10004332502,129
201903,조천읍,10004332504,1401
201903,조천읍,10004332506,1084
201903,조천읍,10004332602,553
201903,조천읍,10004332606,686
201903,조천읍,10004332607,8
201903,조천읍,10004332702,247
201903,추자면,10004238852,2907
201903,추자면,10004238952,237
201903,추자면,10004239150,440
201903,추자면,10004239151,7
201903,추자면,10004239251,7
201903,추자면,10004239252,36
201903,한경면,10004227578,5
201903,한경면,10004227580,551
201903,한경면,10004227581,93
201903,한경면,10004227582,384
201903,한경면,10004227583,100
201903,한경면,10004227679,2020
201903,한경면,10004227680,211
201903,한경면,10004227681,96
201903,한경면,10004227683,1
201903,한경면,10004227684,232
201903,한경면,10004227779,4523
201903,한경면,10004227780,325
201903,한경면,10004227782,1
201903,한경면,10004227784,830
201903,한경면,10004227785,3137
201903,한경면,10004227879,190
201903,한경면,10004227883,12
201903,한경면,10004227884,2170
201903,한경면,10004227885,43
201903,한경면,10004227886,681
201903,한경면,10004227984,17
201903,한경면,10004227986,218
201903,한경면,10004227987,480
201903,한경면,10004228078,66
201903,한경면,10004228079,178
201903,한경면,10004228080,1
201903,한경면,10004228082,48
201903,한경면,10004228084,30
201903,한경면,10004228087,461
201903,한경면,10004228182,32
201903,한경면,10004228183,916
201903,한경면,10004228278,155
201903,한경면,10004228279,63
201903,한경면,10004228281,16
201903,한경면,10004228283,234
201903,한경면,10004228378,11
201903,한경면,10004228379,3
201903,한경면,10004228380,89
201903,한경면,10004228381,30
201903,한경면,10004228382,333
201903,한경면,10004228479,178
201903,한경면,10004228480,232
201903,한경면,10004228481,629
201903,한경면,10004228482,2541
201903,한경면,10004228483,1549
201903,한경면,10004228484,86
201903,한경면,10004228581,2290
201903,한경면,10004228583,160
201903,한경면,10004228680,198
201903,한경면,10004228683,1604
201903,한림읍,10004228087,101
201903,한림읍,10004228088,465
201903,한림읍,10004228188,551
201903,한림읍,10004228189,1111
201903,한림읍,10004228191,556
201903,한림읍,10004228286,6
201903,한림읍,10004228288,1322
201903,한림읍,10004228289,11065
201903,한림읍,10004228291,12
201903,한림읍,10004228385,837
201903,한림읍,10004228386,77
201903,한림읍,10004228388,205
201903,한림읍,10004228389,156
201903,한림읍,10004228390,8038
201903,한림읍,10004228484,615
201903,한림읍,10004228485,110
201903,한림읍,10004228487,5
201903,한림읍,10004228488,4
201903,한림읍,10004228489,330
201903,한림읍,10004228490,231
201903,한림읍,10004228491,8835
201903,한림읍,10004228492,6092
201903,한림읍,10004228493,91
201903,한림읍,10004228585,144
201903,한림읍,10004228588,126
201903,한림읍,10004228589,8
201903,한림읍,10004228590,720
201903,한림읍,10004228591,27440
201903,한림읍,10004228592,15288
201903,한림읍,10004228593,3842
201903,한림읍,10004228594,124
201903,한림읍,10004228684,1
201903,한림읍,10004228685,10
201903,한림읍,10004228687,193
201903,한림읍,10004228688,49
201903,한림읍,10004228689,1365
201903,한림읍,10004228690,1
201903,한림읍,10004228691,66
201903,한림읍,10004228692,2122
201903,한림읍,10004228693,291
201903,한림읍,10004228694,1223
201903,한림읍,10004228695,529
201903,한림읍,10004228785,1168
201903,한림읍,10004228791,226
201903,한림읍,10004228792,139
201903,한림읍,10004228794,168
201903,한림읍,10004228795,861
201903,한림읍,10004228885,1985
201903,한림읍,10004228892,835
201903,한림읍,10004228893,47
201903,한림읍,10004228894,195
201903,한림읍,10004228895,51
201903,한림읍,10004229083,686
201903,한림읍,10004229084,1266
201903,한림읍,10004229384,198
201903,한림읍,10004229484,1109
201903,해안동,10004320295,60
201903,해안동,10004320296,1332
201903,해안동,10004320297,12376
201903,해안동,10004320395,85
201903,해안동,10004320396,1
201903,해안동,10004320397,47
201903,해안동,10004320398,3082
201903,해안동,10004320496,13
201903,해안동,10004320595,1186
201903,화북이동,10004331102,576
201903,화북이동,10004331200,2875
201903,화북이동,10004331201,3218
201903,화북이동,10004331202,7637
201903,화북이동,10004331300,2
201903,화북이동,10004331301,3162
201903,화북이동,10004331302,4711
201903,화북이동,10004331402,826
201903,화북일동,10004331202,503
201903,화북일동,10004331203,2275
201903,화북일동,10004331204,36
201903,화북일동,10004331302,3901
201903,화북일동,10004331303,38239
201903,화북일동,10004331304,131
201903,화북일동,10004331402,6964
201903,화북일동,10004331403,8061
201903,회천동,10004321799,1
201903,회천동,10004321995,3271
201903,회천동,10004321998,1440
201903,회천동,10004331601,7
201903,회천동,10004331801,146
201904,건입동,10004330902,246
201904,건입동,10004330903,30158
201904,건입동,10004331002,7018
201904,건입동,10004331003,15535
201904,건입동,10004331101,40
201904,건입동,10004331102,1663
201904,건입동,10004331103,3065
201904,건입동,10004331104,101
201904,건입동,10004331202,2772
201904,구좌읍,10004322893,127
201904,구좌읍,10004322894,1331
201904,구좌읍,10004322992,89
201904,구좌읍,10004322993,35
201904,구좌읍,10004322997,182
201904,구좌읍,10004322999,13
201904,구좌읍,10004323092,1
201904,구좌읍,10004323099,9
201904,구좌읍,10004323195,77
201904,구좌읍,10004323297,276
201904,구좌읍,10004323396,1
201904,구좌읍,10004323397,2178
201904,구좌읍,10004323398,904
201904,구좌읍,10004323497,114
201904,구좌읍,10004323599,1050
201904,구좌읍,10004323699,1
201904,구좌읍,10004323796,148
201904,구좌읍,10004323897,675
201904,구좌읍,10004324499,369
201904,구좌읍,10004324599,96
201904,구좌읍,10004332605,9
201904,구좌읍,10004332606,608
201904,구좌읍,10004332607,1643
201904,구좌읍,10004332706,9
201904,구좌읍,10004332707,478
201904,구좌읍,10004332807,656
201904,구좌읍,10004332903,1223
201904,구좌읍,10004332906,678
201904,구좌읍,10004332907,99
201904,구좌읍,10004333000,186
201904,구좌읍,10004333006,161
201904,구좌읍,10004333007,5894
201904,구좌읍,10004333107,40
201904,구좌읍,10004333201,1
201904,구좌읍,10004333202,1
201904,구좌읍,10004333204,444
201904,구좌읍,10004333205,988
201904,구좌읍,10004333206,89
201904,구좌읍,10004333208,312
201904,구좌읍,10004333303,1
201904,구좌읍,10004333304,1
201904,구좌읍,10004333306,6
201904,구좌읍,10004333400,284
201904,구좌읍,10004333404,4
201904,구좌읍,10004333406,918
201904,구좌읍,10004333407,8872
201904,구좌읍,10004333500,1654
201904,구좌읍,10004333506,57
201904,구좌읍,10004333507,1313
201904,구좌읍,10004333600,695
201904,구좌읍,10004333601,2
201904,구좌읍,10004333602,1183
201904,구좌읍,10004333604,223
201904,구좌읍,10004333605,9
201904,구좌읍,10004333606,12
201904,구좌읍,10004333607,354
201904,구좌읍,10004333705,2930
201904,구좌읍,10004333706,163
201904,구좌읍,10004333707,124
201904,구좌읍,10004333803,137
201904,구좌읍,10004333804,2779
201904,구좌읍,10004333805,1201
201904,구좌읍,10004333902,2
201904,구좌읍,10004333903,6726
201904,구좌읍,10004333904,2932
201904,구좌읍,10004334000,1
201904,구좌읍,10004334002,164
201904,구좌읍,10004334003,11664
201904,구좌읍,10004334004,2325
201904,구좌읍,10004334101,6
201904,구좌읍,10004334102,8
201904,구좌읍,10004334103,368
201904,구좌읍,10004334104,142
201904,구좌읍,10004334203,410
201904,구좌읍,10004334204,527
201904,구좌읍,10004334300,1039
201904,구좌읍,10004334302,97
201904,구좌읍,10004334303,90
201904,구좌읍,10004334304,151
201904,구좌읍,10004334400,619
201904,구좌읍,10004334402,77
201904,구좌읍,10004334403,142
201904,구좌읍,10004334500,571
201904,구좌읍,10004334501,328
201904,내도동,10004320199,86
201904,내도동,10004330100,3125
201904,내도동,10004330101,107
201904,내도동,10004330200,192
201904,내도동,10004330201,1
201904,노형동,10004320398,4983
201904,노형동,10004320399,4697
201904,노형동,10004320497,165
201904,노형동,10004320498,35720
201904,노형동,10004320499,65758
201904,노형동,10004320595,2504
201904,노형동,10004320596,1019
201904,노형동,10004320597,3348
201904,노형동,10004320598,26999
201904,노형동,10004320599,126101
201904,노형동,10004320693,47
201904,노형동,10004330400,37554
201904,노형동,10004330500,41730
201904,도남동,10004320899,28
201904,도남동,10004320998,83
201904,도남동,10004320999,32296
201904,도남동,10004330800,3164
201904,도남동,10004330900,58567
201904,도남동,10004330901,2116
201904,도남동,10004331000,1622
201904,도두이동,10004330402,374
201904,도두이동,10004330500,2452
201904,도두이동,10004330501,2135
201904,도두이동,10004330502,1314
201904,도두이동,10004330600,22
201904,도두이동,10004330601,37
201904,도두일동,10004330301,7074
201904,도두일동,10004330302,3029
201904,도두일동,10004330400,5919
201904,도두일동,10004330401,4612
201904,도두일동,10004330402,6099
201904,도두일동,10004330500,70
201904,도두일동,10004330501,2385
201904,도련이동,10004331502,2875
201904,도련이동,10004331503,1820
201904,도련이동,10004331603,115
201904,도련일동,10004331401,1083
201904,도련일동,10004331402,8078
201904,도련일동,10004331403,25742
201904,도련일동,10004331500,500
201904,도련일동,10004331501,20
201904,도련일동,10004331502,5304
201904,도평동,10004320298,8
201904,도평동,10004320299,1317
201904,도평동,10004320397,976
201904,도평동,10004320398,957
201904,도평동,10004320399,1062
201904,봉개동,10004321599,115
201904,봉개동,10004321699,4289
201904,봉개동,10004321795,87
201904,봉개동,10004321796,79
201904,봉개동,10004321797,1103
201904,봉개동,10004321798,62
201904,봉개동,10004321799,218
201904,봉개동,10004321895,365
201904,봉개동,10004321896,58
201904,봉개동,10004331500,13594
201904,봉개동,10004331600,5579
201904,삼도이동,10004330801,165
201904,삼도이동,10004330802,5898
201904,삼도이동,10004330803,6196
201904,삼도이동,10004330901,6091
201904,삼도이동,10004330902,14740
201904,삼도이동,10004330903,29840
201904,삼도일동,10004330801,32853
201904,삼도일동,10004330802,5032
201904,삼도일동,10004330901,13127
201904,삼양삼동,10004331403,550
201904,삼양삼동,10004331404,234
201904,삼양이동,10004331403,15351
201904,삼양이동,10004331404,624
201904,삼양이동,10004331503,14932
201904,삼양이동,10004331504,587
201904,삼양일동,10004331503,269
201904,삼양일동,10004331504,5036
201904,삼양일동,10004331603,944
201904,삼양일동,10004331605,6
201904,아라이동,10004321099,1242
201904,아라이동,10004321198,3455
201904,아라이동,10004321199,12697
201904,아라이동,10004321296,17737
201904,아라이동,10004321299,41
201904,아라이동,10004331000,1916
201904,아라이동,10004331100,23580
201904,아라일동,10004321097,600
201904,아라일동,10004321098,6612
201904,아라일동,10004321099,14024
201904,아라일동,10004321195,65
201904,아라일동,10004321196,1769
201904,아라일동,10004321197,17936
201904,아라일동,10004321198,46171
201904,아라일동,10004321199,1806
201904,아라일동,10004321294,75
201904,아라일동,10004321295,10678
201904,아라일동,10004321296,13899
201904,아라일동,10004321395,3
201904,애월읍,10004228894,5
201904,애월읍,10004228895,4422
201904,애월읍,10004228992,537
201904,애월읍,10004228993,17
201904,애월읍,10004228994,4
201904,애월읍,10004228995,2186
201904,애월읍,10004228996,1666
201904,애월읍,10004228997,14134
201904,애월읍,10004229088,8
201904,애월읍,10004229092,6
201904,애월읍,10004229094,1016
201904,애월읍,10004229096,143
201904,애월읍,10004229097,18960
201904,애월읍,10004229192,142
201904,애월읍,10004229193,416
201904,애월읍,10004229194,134
201904,애월읍,10004229195,245
201904,애월읍,10004229196,58
201904,애월읍,10004229197,3731
201904,애월읍,10004229290,28
201904,애월읍,10004229292,1300
201904,애월읍,10004229293,94
201904,애월읍,10004229295,459
201904,애월읍,10004229296,1614
201904,애월읍,10004229297,13694
201904,애월읍,10004229298,1884
201904,애월읍,10004229386,167
201904,애월읍,10004229389,29
201904,애월읍,10004229393,7
201904,애월읍,10004229394,1
201904,애월읍,10004229396,287
201904,애월읍,10004229397,2382
201904,애월읍,10004229398,3912
201904,애월읍,10004229399,772
201904,애월읍,10004229486,1204
201904,애월읍,10004229487,1525
201904,애월읍,10004229488,2474
201904,애월읍,10004229491,351
201904,애월읍,10004229495,946
201904,애월읍,10004229496,24
201904,애월읍,10004229498,2906
201904,애월읍,10004229499,2967
201904,애월읍,10004229588,13
201904,애월읍,10004229589,1
201904,애월읍,10004229590,50
201904,애월읍,10004229591,374
201904,애월읍,10004229592,7
201904,애월읍,10004229593,611
201904,애월읍,10004229594,358
201904,애월읍,10004229595,18
201904,애월읍,10004229596,44
201904,애월읍,10004229598,4075
201904,애월읍,10004229599,3686
201904,애월읍,10004229684,553
201904,애월읍,10004229691,126
201904,애월읍,10004229695,2167
201904,애월읍,10004229696,207
201904,애월읍,10004229697,4
201904,애월읍,10004229698,48
201904,애월읍,10004229699,556
201904,애월읍,10004229791,3521
201904,애월읍,10004229792,93
201904,애월읍,10004229793,299
201904,애월읍,10004229794,326
201904,애월읍,10004229795,247
201904,애월읍,10004229796,26
201904,애월읍,10004229797,176
201904,애월읍,10004229799,5711
201904,애월읍,10004229891,75
201904,애월읍,10004229892,2736
201904,애월읍,10004229893,1546
201904,애월읍,10004229894,44
201904,애월읍,10004229895,165
201904,애월읍,10004229896,88
201904,애월읍,10004229897,514
201904,애월읍,10004229898,805
201904,애월읍,10004229899,29212
201904,애월읍,10004229991,4
201904,애월읍,10004229993,115
201904,애월읍,10004229994,265
201904,애월읍,10004229995,9
201904,애월읍,10004229996,846
201904,애월읍,10004229997,1375
201904,애월읍,10004229998,103
201904,애월읍,10004229999,8197
201904,애월읍,10004239600,469
201904,애월읍,10004239700,33
201904,애월읍,10004239800,33
201904,애월읍,10004239900,1830
201904,애월읍,10004320093,282
201904,애월읍,10004320094,1734
201904,애월읍,10004320095,7966
201904,애월읍,10004320096,345
201904,애월읍,10004320097,88
201904,애월읍,10004320195,4310
201904,애월읍,10004320196,1211
201904,애월읍,10004320197,4672
201904,애월읍,10004320296,31
201904,애월읍,10004320297,2
201904,연동,10004320596,7
201904,연동,10004320597,1350
201904,연동,10004320598,4345
201904,연동,10004320599,16530
201904,연동,10004320696,1913
201904,연동,10004320697,12
201904,연동,10004320698,19236
201904,연동,10004320699,136125
201904,연동,10004320796,1
201904,연동,10004320797,119
201904,연동,10004320798,20
201904,연동,10004320799,9454
201904,연동,10004330500,34966
201904,연동,10004330600,116984
201904,연동,10004330601,1539
201904,연동,10004330700,5546
201904,영평동,10004321298,2
201904,영평동,10004321299,63
201904,영평동,10004321394,1163
201904,영평동,10004321395,1137
201904,영평동,10004321396,5543
201904,영평동,10004321397,138
201904,영평동,10004321398,1881
201904,영평동,10004321399,6
201904,영평동,10004321493,30
201904,영평동,10004321494,50
201904,영평동,10004331200,97
201904,영평동,10004331401,6
201904,오등동,10004320896,7
201904,오등동,10004320897,1483
201904,오등동,10004320996,1
201904,오등동,10004320997,6
201904,오등동,10004320998,3461
201904,오등동,10004321096,1281
201904,오등동,10004321097,2185
201904,오등동,10004321098,226
201904,오등동,10004321193,4
201904,오등동,10004321194,1873
201904,오등동,10004321195,1176
201904,오라삼동,10004320799,958
201904,오라삼동,10004330700,9276
201904,오라삼동,10004330701,3821
201904,오라이동,10004320797,136
201904,오라이동,10004320798,4225
201904,오라이동,10004320799,5505
201904,오라이동,10004320895,2504
201904,오라이동,10004320896,118
201904,오라이동,10004320897,369
201904,오라이동,10004320898,1673
201904,오라이동,10004320899,4694
201904,오라이동,10004330700,595
201904,오라이동,10004330800,13885
201904,오라일동,10004330800,9294
201904,오라일동,10004330801,10826
201904,오라일동,10004330900,1055
201904,오라일동,10004330901,1
201904,외도이동,10004330000,5006
201904,외도이동,10004330100,489
201904,외도일동,10004229999,53
201904,외도일동,10004239900,5
201904,외도일동,10004320099,26175
201904,외도일동,10004320199,172
201904,외도일동,10004330000,35129
201904,외도일동,10004330100,736
201904,용강동,10004321598,180
201904,용담삼동,10004330502,597
201904,용담삼동,10004330503,1697
201904,용담삼동,10004330603,8548
201904,용담삼동,10004330702,1091
201904,용담삼동,10004330703,11308
201904,용담이동,10004330600,3525
201904,용담이동,10004330601,4884
201904,용담이동,10004330602,172812
201904,용담이동,10004330701,11678
201904,용담이동,10004330702,24409
201904,용담이동,10004330801,6019
201904,용담이동,10004330802,14267
201904,용담이동,10004330803,1956
201904,용담일동,10004330801,10854
201904,용담일동,10004330802,11831
201904,용담일동,10004330803,552
201904,우도면,10004334800,1001
201904,우도면,10004334801,12350
201904,우도면,10004334802,1174
201904,우도면,10004334803,740
201904,우도면,10004334900,1387
201904,우도면,10004334901,1300
201904,우도면,10004334902,3551
201904,우도면,10004334903,591
201904,우도면,10004335000,2244
201904,우도면,10004335001,380
201904,우도면,10004335002,565
201904,월평동,10004321397,245
201904,월평동,10004321398,2357
201904,월평동,10004321495,96
201904,월평동,10004321496,780
201904,월평동,10004321497,271
201904,월평동,10004321498,33
201904,이도이동,10004321099,5250
201904,이도이동,10004330900,1326
201904,이도이동,10004330901,64656
201904,이도이동,10004331000,81717
201904,이도이동,10004331001,35830
201904,이도이동,10004331100,22095
201904,이도이동,10004331101,9980
201904,이도일동,10004330901,23482
201904,이도일동,10004330902,25710
201904,이도일동,10004331001,3128
201904,이호이동,10004320399,620
201904,이호이동,10004330200,419
201904,이호이동,10004330300,6806
201904,이호이동,10004330400,3451
201904,이호일동,10004330200,1571
201904,이호일동,10004330201,2411
201904,이호일동,10004330300,248
201904,이호일동,10004330301,4486
201904,일도이동,10004330902,3539
201904,일도이동,10004331001,14261
201904,일도이동,10004331002,51294
201904,일도이동,10004331101,40565
201904,일도이동,10004331102,6658
201904,일도이동,10004331201,26663
201904,일도일동,10004330902,48007
201904,일도일동,10004330903,3814
201904,일도일동,10004331002,1820
201904,조천읍,10004321998,39
201904,조천읍,10004321999,384
201904,조천읍,10004322098,32
201904,조천읍,10004322192,215
201904,조천읍,10004322196,3
201904,조천읍,10004322197,898
201904,조천읍,10004322198,1420
201904,조천읍,10004322199,49
201904,조천읍,10004322293,10
201904,조천읍,10004322294,23
201904,조천읍,10004322295,42
201904,조천읍,10004322296,702
201904,조천읍,10004322297,142
201904,조천읍,10004322392,2431
201904,조천읍,10004322393,2294
201904,조천읍,10004322394,5160
201904,조천읍,10004322396,7633
201904,조천읍,10004322397,875
201904,조천읍,10004322493,1305
201904,조천읍,10004322494,60
201904,조천읍,10004322499,1
201904,조천읍,10004322593,192
201904,조천읍,10004322596,251
201904,조천읍,10004322597,1
201904,조천읍,10004322598,1271
201904,조천읍,10004322599,529
201904,조천읍,10004322693,24
201904,조천읍,10004322695,87
201904,조천읍,10004322696,1122
201904,조천읍,10004322697,499
201904,조천읍,10004322698,92
201904,조천읍,10004322699,107
201904,조천읍,10004322793,29
201904,조천읍,10004322799,45
201904,조천읍,10004331703,50
201904,조천읍,10004331704,246
201904,조천읍,10004331705,50
201904,조천읍,10004331800,183
201904,조천읍,10004331801,71
201904,조천읍,10004331803,335
201904,조천읍,10004331804,5699
201904,조천읍,10004331805,4763
201904,조천읍,10004331900,319
201904,조천읍,10004331901,885
201904,조천읍,10004331903,48
201904,조천읍,10004331904,1403
201904,조천읍,10004331905,2791
201904,조천읍,10004331906,7
201904,조천읍,10004332000,5
201904,조천읍,10004332004,60
201904,조천읍,10004332005,6869
201904,조천읍,10004332006,63
201904,조천읍,10004332007,136
201904,조천읍,10004332100,680
201904,조천읍,10004332101,519
201904,조천읍,10004332103,25
201904,조천읍,10004332104,37
201904,조천읍,10004332105,1295
201904,조천읍,10004332106,2952
201904,조천읍,10004332200,202
201904,조천읍,10004332202,5
201904,조천읍,10004332204,733
201904,조천읍,10004332205,31842
201904,조천읍,10004332206,8164
201904,조천읍,10004332300,1148
201904,조천읍,10004332301,3
201904,조천읍,10004332302,49
201904,조천읍,10004332304,208
201904,조천읍,10004332305,18469
201904,조천읍,10004332306,315
201904,조천읍,10004332400,77
201904,조천읍,10004332403,12
201904,조천읍,10004332404,1204
201904,조천읍,10004332405,90
201904,조천읍,10004332406,224
201904,조천읍,10004332501,21
201904,조천읍,10004332502,114
201904,조천읍,10004332504,1437
201904,조천읍,10004332506,1109
201904,조천읍,10004332602,511
201904,조천읍,10004332606,695
201904,조천읍,10004332607,3
201904,조천읍,10004332702,322
201904,추자면,10004238852,3166
201904,추자면,10004238952,208
201904,추자면,10004239050,1
201904,추자면,10004239150,298
201904,추자면,10004239151,12
201904,추자면,10004239251,17
201904,추자면,10004239252,26
201904,한경면,10004227578,3
201904,한경면,10004227580,685
201904,한경면,10004227581,114
201904,한경면,10004227582,449
201904,한경면,10004227583,97
201904,한경면,10004227679,2090
201904,한경면,10004227680,253
201904,한경면,10004227681,80
201904,한경면,10004227683,5
201904,한경면,10004227684,230
201904,한경면,10004227779,4594
201904,한경면,10004227780,346
201904,한경면,10004227782,4
201904,한경면,10004227784,852
201904,한경면,10004227785,3538
201904,한경면,10004227879,181
201904,한경면,10004227883,13
201904,한경면,10004227884,2368
201904,한경면,10004227885,22
201904,한경면,10004227886,731
201904,한경면,10004227984,24
201904,한경면,10004227986,210
201904,한경면,10004227987,466
201904,한경면,10004228078,59
201904,한경면,10004228079,115
201904,한경면,10004228080,1
201904,한경면,10004228082,33
201904,한경면,10004228083,1
201904,한경면,10004228084,33
201904,한경면,10004228087,547
201904,한경면,10004228182,14
201904,한경면,10004228183,983
201904,한경면,10004228278,124
201904,한경면,10004228279,61
201904,한경면,10004228280,1
201904,한경면,10004228281,12
201904,한경면,10004228283,200
201904,한경면,10004228378,9
201904,한경면,10004228379,4
201904,한경면,10004228380,103
201904,한경면,10004228381,33
201904,한경면,10004228382,402
201904,한경면,10004228479,173
201904,한경면,10004228480,270
201904,한경면,10004228481,613
201904,한경면,10004228482,2846
201904,한경면,10004228483,1550
201904,한경면,10004228484,77
201904,한경면,10004228581,2462
201904,한경면,10004228583,237
201904,한경면,10004228680,236
201904,한경면,10004228683,1765
201904,한림읍,10004228087,100
201904,한림읍,10004228088,468
201904,한림읍,10004228188,797
201904,한림읍,10004228189,1313
201904,한림읍,10004228191,655
201904,한림읍,10004228286,14
201904,한림읍,10004228288,1286
201904,한림읍,10004228289,12632
201904,한림읍,10004228291,27
201904,한림읍,10004228385,1020
201904,한림읍,10004228386,96
201904,한림읍,10004228387,2
201904,한림읍,10004228388,196
201904,한림읍,10004228389,131
201904,한림읍,10004228390,8555
201904,한림읍,10004228484,695
201904,한림읍,10004228485,132
201904,한림읍,10004228487,5
201904,한림읍,10004228488,2
201904,한림읍,10004228489,458
201904,한림읍,10004228490,209
201904,한림읍,10004228491,9032
201904,한림읍,10004228492,6173
201904,한림읍,10004228493,116
201904,한림읍,10004228585,159
201904,한림읍,10004228588,143
201904,한림읍,10004228589,6
201904,한림읍,10004228590,880
201904,한림읍,10004228591,28309
201904,한림읍,10004228592,15218
201904,한림읍,10004228593,4161
201904,한림읍,10004228594,95
201904,한림읍,10004228685,9
201904,한림읍,10004228687,162
201904,한림읍,10004228688,65
201904,한림읍,10004228689,1366
201904,한림읍,10004228690,1
201904,한림읍,10004228691,44
201904,한림읍,10004228692,2112
201904,한림읍,10004228693,176
201904,한림읍,10004228694,1319
201904,한림읍,10004228695,398
201904,한림읍,10004228785,1184
201904,한림읍,10004228791,230
201904,한림읍,10004228792,119
201904,한림읍,10004228794,179
201904,한림읍,10004228795,845
201904,한림읍,10004228885,2337
201904,한림읍,10004228892,910
201904,한림읍,10004228893,40
201904,한림읍,10004228894,203
201904,한림읍,10004228895,79
201904,한림읍,10004229083,801
201904,한림읍,10004229084,1393
201904,한림읍,10004229384,226
201904,한림읍,10004229484,1244
201904,해안동,10004320295,93
201904,해안동,10004320296,1487
201904,해안동,10004320297,12572
201904,해안동,10004320395,78
201904,해안동,10004320397,41
201904,해안동,10004320398,2971
201904,해안동,10004320496,14
201904,해안동,10004320595,1567
201904,화북이동,10004331102,572
201904,화북이동,10004331200,3067
201904,화북이동,10004331201,3141
201904,화북이동,10004331202,8090
201904,화북이동,10004331300,2
201904,화북이동,10004331301,3183
201904,화북이동,10004331302,4564
201904,화북이동,10004331402,778
201904,화북일동,10004331202,506
201904,화북일동,10004331203,2453
201904,화북일동,10004331204,47
201904,화북일동,10004331302,4022
201904,화북일동,10004331303,38464
201904,화북일동,10004331304,150
201904,화북일동,10004331402,6896
201904,화북일동,10004331403,8143
201904,회천동,10004321898,3
201904,회천동,10004321995,5186
201904,회천동,10004321998,1556
201904,회천동,10004331601,10
201904,회천동,10004331701,36
201904,회천동,10004331801,134
201905,건입동,10004330902,262
201905,건입동,10004330903,35007
201905,건입동,10004331002,7091
201905,건입동,10004331003,16722
201905,건입동,10004331101,32
201905,건입동,10004331102,1867
201905,건입동,10004331103,3474
201905,건입동,10004331104,317
201905,건입동,10004331202,3016
201905,구좌읍,10004322893,276
201905,구좌읍,10004322894,1241
201905,구좌읍,10004322992,117
201905,구좌읍,10004322993,54
201905,구좌읍,10004322997,207
201905,구좌읍,10004322999,14
201905,구좌읍,10004323092,2
201905,구좌읍,10004323099,50
201905,구좌읍,10004323195,86
201905,구좌읍,10004323297,214
201905,구좌읍,10004323396,1
201905,구좌읍,10004323397,2257
201905,구좌읍,10004323398,978
201905,구좌읍,10004323497,84
201905,구좌읍,10004323599,1558
201905,구좌읍,10004323699,1
201905,구좌읍,10004323796,212
201905,구좌읍,10004323897,958
201905,구좌읍,10004324499,398
201905,구좌읍,10004324599,120
201905,구좌읍,10004332605,27
201905,구좌읍,10004332606,657
201905,구좌읍,10004332607,1868
201905,구좌읍,10004332706,4
201905,구좌읍,10004332707,1345
201905,구좌읍,10004332807,778
201905,구좌읍,10004332903,1388
201905,구좌읍,10004332906,653
201905,구좌읍,10004332907,140
